"number","title","state","createdAt","updatedAt","url","milestone","labels","body"
"419","V05-HYGIENE-C: Repo-weite ÔÇ£Zero ViolationsÔÇØ Migration + Guardrails finalisieren (keine Drift mehr)","CLOSED","2026-01-01T17:37:09Z","2026-01-02T08:55:40Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/419","","","Issue 3 ÔÇö V05-HYGIENE-C: Repo-weite ÔÇ£Zero ViolationsÔÇØ Migration + Guardrails finalisieren (keine Drift mehr)

Ziel
Alle verbleibenden DB-Access Violations (aktuell ~47 Dateien) werden migriert. Danach ist der Repo-Zustand stabil: ein Pattern, keine Abweichungen, CI blockt alles.

Scope

Alle restlichen Dateien, die db:access-verify als Violations meldet

Entferne/neutralisiere Legacy Helper, falls sie noch Clients bauen (nur re-export erlaubt)

Optional: Script-/Env-Hygiene, falls DB-URLs noch missverst├ñndlich sind (nur wenn im Repo vorhanden und nachweislich relevant)

Acceptance Criteria

npm run db:access-verify ÔåÆ 0 violations

Keine direkten createClient/createServerClient Imports au├ƒerhalb von lib/db/*

supabase.admin.ts server-only bleibt enforced, keine Client-import Kette.

Canon Docs + Guardrails Doc sind aktuell und spiegeln Realit├ñt.

Tests/Build gr├╝n.

Verify (PowerShell)

npm ci
npm run db:access-audit
git diff -- docs/canon/DB_ACCESS_*.md
npm run db:access-verify
npm test
npm run build


Copilot Prompt

Implementiere V05-HYGIENE-C (Zero Violations).
1) Starte mit npm run db:access-verify und liste alle violators.
2) Migriere file-by-file in kleinen, logischen Gruppen auf canonical DB clients aus lib/db.
3) Entferne direkte createClient/createServerClient usage komplett au├ƒerhalb lib/db.
4) Stelle sicher, dass keine neuen Ausnahmen entstehen; wenn eine Ausnahme n├Âtig ist, dokumentiere sie canon + f├╝ge eine explicit allowlist Regel hinzu.
5) Am Ende: db:access-verify muss 0 violations liefern; tests/build gr├╝n.
Minimal diff, keine Feature ├änderungen."
"423","TV05-CLEANUP & AUDIT ÔÇö Repo Cleanup Audit: Implementiert aber ungenutzt + IssueÔåöRepo Abgleich (Aufr├ñum-Backlog)","CLOSED","2026-01-02T09:25:48Z","2026-01-02T10:01:34Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/423","","","
Problem
Im RHYTHM v0.5.x Repo existieren bereits implementierte Artefakte (Pages/Views, API Routes, Server Actions, Contracts, Seeds, Docs), die derzeit nicht genutzt oder nicht in den User-Flow integriert sind (z. B. Funnels View). Zus├ñtzlich fehlt ein systematischer Abgleich zwischen bereits bearbeiteten/geschlossenen GitHub Issues/PRs und dem tats├ñchlichen Repo-Stand. Das erzeugt ÔÇ£Zombie-CodeÔÇØ, Scope-Drift und erschwert QA/Release-Abschluss.

Ziel
Ein deterministisches ÔÇ£Cleanup AuditÔÇØ durchf├╝hren, das:

alle implementierten, aber ungenutzten/ungenutzten Pfade identifiziert,

Repo-Stand gegen geschlossene Issues/PRs mappt (Canonical IDs),

daraus einen konkreten Aufr├ñum-Backlog ableitet (Integrate / Remove / Defer), ohne in diesem Issue selbst zu integrieren oder zu l├Âschen.

Scope (In)

Repo-weite Inventarisierung:

app/** Pages/Layouts

app/api/** API routes

lib/actions/**, lib/contracts/**, registries

supabase/migrations/**, seeds/fixtures (nur lesen)

docs/**

GitHub-Abgleich:

Closed/Merged Issues/PRs, die v0.5.x betreffen

Canonical IDs (V05-IÔÇª) aus Titles/Bodies/Docs/Commits

Ergebnis-Artefakte (Reports) + Script zur Reproduzierbarkeit.

Out of Scope

Feature-Integration in Flows (separate Issues)

Entfernen von Code/DB-Objekten (separate Issues)

Neue Begriffe/Slugs/Tabellen (No Fantasy Names)

Acceptance Criteria

Unused/Unintegrated Inventory Report existiert:

docs/V05_CLEANUP_AUDIT_UNUSED.md

Pro Item: Path, Typ, Status (unused/unlinked/unreachable), Evidence (grep/findings), Empfohlene Aktion (Integrate/Remove/Defer), Risiko.

IssueÔåöRepo Map Report existiert:

docs/V05_CLEANUP_AUDIT_ISSUE_MAP.md

Tabelle: Issue (Canonical ID) ÔåÆ PR/Commit/Files ÔåÆ Status: complete, partial, present-but-unused, missing, inkl. kurzer Notes.

Aufr├ñum-Backlog ist abgeleitet und priorisiert (Top 10):

im selben Report oder als docs/V05_CLEANUP_BACKLOG.md

jedes Backlog-Item hat: Titel, Scope, AC, Verify, Risiko.

Repro Script existiert und erzeugt/aktualisiert die Reports deterministisch:

scripts/cleanup-audit.ps1

Evidence: Script-Run + Reports im PR aktualisiert.

Tasks
A) GitHub-Abgleich (Closed Issues/PRs Ôåö Repo)

Per gh Issues/PRs f├╝r v0.5.x identifizieren (Labels/Milestone/Prefix V05-/v0.5/Rhythm v0.5).

Canonical IDs aus Issue/PR Titel+Body extrahieren.

PRÔåÆMerge commit (SHA) bestimmen, optional Files-List per GitHub API (wenn verf├╝gbar).

Report: Issue Map erzeugen.

B) Implementiert-aber-ungenutzt Inventar (Repo Analyse)

Deterministische Heuristiken (ohne AST, kein Raten):

API Routes ohne Referenz:

app/api/**/route.ts finden, dann repo-wide nach ""/api/<path>"" bzw. fetch(/server-action usage suchen.

Pages/Views ohne Entry:

app/**/page.tsx finden; pr├╝fen, ob irgendwo Link href/navigation/redirect darauf zeigt.

Server Actions ohne Aufrufer:

lib/actions/** exports; repo-wide references z├ñhlen.

Docs ohne Integration:

Implementationsdocs (docs/V05_*IMPLEMENTATION*) ohne Verlinkung aus einem ÔÇ£Entry docÔÇØ oder ohne verwendete Route/UI.

Ergebnis pro Finding mit ÔÇ£EvidenceÔÇØ: grep hits / absence.

C) Backlog-Ableitung

F├╝r jedes Finding: Empfehlung Integrate/Remove/Defer.

Top 10 priorisieren nach:

User Value (Flow-relevant)

Risiko (Security/PHI, RLS, Auth)

Wartungs-/Komplexit├ñtskosten

Verify (PowerShell)
git status
.\scripts\cleanup-audit.ps1
npm test
npm run build

Notes / Guardrails

Keine neuen DB-Objekte, keine neuen Slugs/Keys/Enums.

Alle Findings m├╝ssen eine konkrete Referenz (Path + Evidence) haben.

Output muss in PR nachvollziehbar sein (Reports + Script)."
"425","TV05_01-AUDIT-RUNTIME ÔÇö Runtime Usage Telemetry (PHI-frei) f├╝r API/Views","CLOSED","2026-01-02T10:30:04Z","2026-01-02T12:46:58Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/425","","","

Problem
Der Cleanup-Audit identifiziert ÔÇ£potenziell ungenutzteÔÇØ Endpoints nur heuristisch (statische Referenzen) und empfiehlt explizit Runtime-Analyse. 

TV05_CLEANUP_AUDIT_UNUSED

 Das f├╝hrt zu unsicheren Entscheidungen (Integrate vs Remove), besonders bei /api/amy/*, Consent APIs und Content Resolvers. 

TV05_CLEANUP_AUDIT_UNUSED

Ziel
Minimaler, PHI-freier Usage-Tracker, der pro Route/Operation z├ñhlt: count, lastSeenAt, statusCodeBucket, optional env. Damit kann der n├ñchste Audit ÔÇ£unusedÔÇØ datenbasiert entscheiden.

Scope (In)

Serverseitige Telemetrie (API routes) als kleine Utility.

Speicherung: bevorzugt DB-Tabelle nur falls bereits geeignet vorhanden; sonst file/log-basierter Store (deterministisch, low risk) oder Supabase table via migration (nur wenn unbedingt n├Âtig).

Dashboard/Report: simples JSON Endpoint /api/admin/usage (auth-gated).

Out of scope

Vollst├ñndiges Analytics/KPI System (kommt sp├ñter).

Client-Side tracking.

Acceptance Criteria

Jeder Request auf ausgew├ñhlte Routen (mindestens: /api/amy/*, /api/consent/*, /api/content/resolve*) erzeugt einen Usage-Event ohne PHI. 

TV05_CLEANUP_AUDIT_UNUSED

GET /api/admin/usage liefert aggregierte Metriken.

Auth: unauth ÔåÆ 401; non-admin ÔåÆ 403.

Keine PHI im Payload/Logs (nur routeKey, requestId, status bucket).

Evidence: Script/commands + Screenshot/JSON response.

Tasks

Utility: recordUsage({ routeKey, statusCodeBucket, env }).

Minimal aggregation store + read endpoint.

Add hooks in target routes.

Tests: aggregation + auth gating + ÔÇ£no PHI fieldsÔÇØ.

Verify (PowerShell)

npm test
npm run build
# optional: run dev and curl admin usage endpoint (logged-in)"
"427","TV05_02-REGISTRY ÔÇö External Client Registry + Route Ownership","CLOSED","2026-01-02T11:36:39Z","2026-01-02T18:37:21Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/427","","","

Problem
Audit weist darauf hin, dass externe Aufrufer (mobile app, scripts, integrations) in der Repo-Suche nicht sichtbar sind und empfiehlt eine Client-Registry. 

TV05_CLEANUP_AUDIT_UNUSED

 Ohne Registry riskieren wir das Entfernen scheinbar ÔÇ£ungenutzterÔÇØ Endpoints (z. B. AMY) obwohl sie extern genutzt werden. 

TV05_CLEANUP_AUDIT_UNUSED

Ziel
Kanonische Dokumentation: welche API-Routen existieren, wer sie nutzt (Owner), ob extern erlaubt, und ob Deletion/Deprecation safe ist.

Acceptance Criteria

docs/EXTERNAL_CLIENTS.md existiert: Clients + Owner + auth method + environment.

docs/API_ROUTE_OWNERSHIP.md existiert: route pattern ÔåÆ owner ÔåÆ externalAllowed (yes/no) ÔåÆ notes.

ÔÇ£Cleanup AuditÔÇØ README verweist auf Registry als Pflichtinput f├╝r Entscheidungen. 

TV05_CLEANUP_AUDIT_UNUSED

Tasks

Initialer Eintrag f├╝r die im Audit markierten Bereiche: AMY, Consent APIs, Content Resolvers. 

TV05_CLEANUP_AUDIT_UNUSED

Prozessregel: Jede neue Route muss ownership/externalAllowed angeben (PR template update falls vorhanden).

Verify (PowerShell)

Test-Path .\docs\EXTERNAL_CLIENTS.md
Test-Path .\docs\API_ROUTE_OWNERSHIP.md


Und noch dieses Zusatzissue: Usage Telemetry Toggle Defaults (Dev ON / Prod OFF)

Problem
Die Runtime Usage Telemetry l├ñuft aktuell ÔÇ£einfach mitÔÇØ. Da es kein Staging gibt, soll Telemetrie in der Dev-Phase aktiv sein, aber in Production standardm├ñ├ƒig deaktiviert bleiben (um irref├╝hrende Daten durch ephemeres Storage und unn├Âtigen Overhead zu vermeiden).

Ziel
Ein deterministischer Toggle, der Telemetrie in Dev standardm├ñ├ƒig aktiviert und in Production standardm├ñ├ƒig deaktiviert, ohne dass Feature-Funktionalit├ñt jemals durch Telemetrie fehlschl├ñgt.

Acceptance Criteria

Telemetrie ist standardm├ñ├ƒig ON, wenn NODE_ENV=development und kein explizites Override gesetzt ist.

Telemetrie ist standardm├ñ├ƒig OFF in Production/Preview, wenn kein Override gesetzt ist.

Explizites Override via Env var USAGE_TELEMETRY_ENABLED:

""true"" => ON

""false"" => OFF

unset => Default-Logik (AC1/AC2)

Wenn Telemetrie OFF ist:

es wird nichts geschrieben,

Admin Endpoint /api/admin/usage bleibt erreichbar, liefert aber klar enabled:false (und ggf. leere Daten), ohne 500.

Telemetrie darf niemals Requests brechen (Errors werden geschluckt, h├Âchstens warn-log).

Tasks

Implementiere isUsageTelemetryEnabled() (z. B. in lib/monitoring/usageTracker.ts oder lib/monitoring/config.ts).

Nutze die Funktion in recordUsage(...) bzw. Wrapper so, dass bei OFF fr├╝h return erfolgt.

Admin Endpoint erg├ñnzt enabled Flag im Response.

Tests:

Default dev => enabled

Default prod/preview => disabled

Override true/false

OFF => keine writes (mock fs)

OFF => admin usage response enth├ñlt enabled:false

Verify (PowerShell)
npm test
npm run build

# optional: quick runtime sanity (dev)
$env:USAGE_TELEMETRY_ENABLED = ""true""
npm run dev
# Browser: /api/admin/usage (eingeloggt)"
"428","TV05_03-HEALTHCHECK ÔÇö Environment Self-Check Endpoint (Supabase URL/Keys/Project)","CLOSED","2026-01-02T11:37:09Z","2026-01-02T18:40:34Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/428","","","

Problem
Fehlerbilder wie ÔÇ£Invalid API keyÔÇØ f├╝hren zu 500ern und sind schwer zu debuggen; DB cleanup l├Âst das nicht. Ein deterministischer Env-Self-Check reduziert Diagnosezeit massiv.

Ziel
GET /api/health/env (server-only, admin-gated) pr├╝ft:

Env vars vorhanden (SUPABASE_URL, anon/service role falls genutzt)

Plausibilit├ñtschecks (Format, kein Whitespace)

Optional: ÔÇ£can query pillars via authenticated server clientÔÇØ (ohne PHI; nur existence check)

Acceptance Criteria

401/403 korrekt.

JSON Output enth├ñlt checks[] mit pass/fail + message (keine Secrets).

Bei Fail: konkrete Hinweise (z. B. ÔÇ£service role key missing/invalid formatÔÇØ).

Tests f├╝r gating + redaction.

Verify (PowerShell)

npm test
npm run build"
"429","TV05_04-LINT-GATE ÔÇö ESLint Baseline & CI Gate (Changed-Files)","CLOSED","2026-01-02T11:37:35Z","2026-01-02T21:13:01Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/429","","","
Problem
Repo hat repo-weite ESLint Errors (pre-existing). Dadurch ist ÔÇ£lintÔÇØ als Guardrail aktuell nicht verl├ñsslich bzw. blockiert unrelated PRs.

Ziel
CI Lint wird so angepasst, dass PRs nur auf ge├ñnderte Files gelintet werden (interim), plus ein Debt-Tracking (separat). Dadurch bleibt ÔÇ£no new lint regressionsÔÇØ enforced, ohne Altlasten zu blocken.

Acceptance Criteria

CI l├ñuft lint nur auf changed TS/TSX Files; bei none ÔåÆ skip.

Lokal bleibt npm run lint unver├ñndert (kann weiter failen).

Dokumentation: docs/LINT_POLICY.md erkl├ñrt interim gate + Plan.

Verify (PowerShell)

npm test
npm run build
# CI verifies lint gate on changed files"
"430","TV05_05-PLAN ÔÇö Milestones/Dependency Map f├╝r offene V05 Issues (Critical Path)","CLOSED","2026-01-02T11:38:04Z","2026-01-02T21:34:18Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/430","","","
Problem
Es existiert eine gro├ƒe Menge offener V05 Issues (I03.2 ÔÇª I10.4). Ohne Dependency-Map riskieren wir Parallelit├ñt ohne kritischen Pfad, und ÔÇ£Walking Skeleton Pillar 4 ÔåÆ Report ÔåÆ ClinicianÔÇØ verz├Âgert sich.

Ziel
Ein Planning-Artefakt, das:

die offenen Issues in 2ÔÇô3 Milestones gruppiert,

Dependencies/Prereqs explizit macht,

den Minimalpfad ÔÇ£Patient completes assessment ÔåÆ processing ÔåÆ report ÔåÆ clinician sees triageÔÇØ definiert.

Acceptance Criteria

docs/V05_MILESTONES_CRITICAL_PATH.md existiert.

Enth├ñlt: Milestones, Issues pro Milestone, Dependencies, Definition of Done pro Milestone.

Keine neuen Begriffe/Slugs; nur aus bestehenden Issue-Titeln/Repo-Realit├ñt ableiten.

Verify (PowerShell)

Test-Path .\docs\V05_MILESTONES_CRITICAL_PATH.md"
"431","TV05_01B-PILLARS-SOT-AUDIT ÔÇö Pillar/Catalog Source-of-Truth Audit + Drift Check (PHI-frei)","CLOSED","2026-01-02T12:50:48Z","2026-01-02T14:31:59Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/431","","","
Ziel: Ein reproduzierbarer, deterministischer Audit/Diag-Pfad, der beweist: Welche Supabase-Instanz nutzt die App? Existieren Pillars/Catalog/Versions? Seeds vorhanden? RLS/Policies konsistent?

Acceptance Criteria

 Script oder Admin-Diagnostics Endpoint (server-only) liefert:

Supabase Project URL (redacted), env name, ob SUPABASE_SERVICE_ROLE_KEY/ANON gesetzt (nur bool, keine Values)

to_regclass f├╝r public.pillars, public.funnels_catalog, public.funnel_versions

relkind (table/view), relrowsecurity, Policy count

Row counts (pillars, catalog, versions), plus ÔÇ×seed present?ÔÇ£ (z. B. Stress-Funnel vorhanden)

 Output ist PHI-frei und stabil/maschinenlesbar (JSON).

 Dokumentation: ÔÇ×Wenn das rot ist ÔåÆ welches Fix (Vercel env / Supabase keys / migrations)ÔÇ£.

Verification (PowerShell)

npm test
npm run build
.\scripts\verify-pillars-sot-audit.ps1


Copilot Prompt (optional, aber praktisch)

Du bist mein VS-Code GitHub Copilot. Implementiere TV05_02-PILLARS-SOT-AUDIT ÔÇª (AC wie oben) ÔÇª fail-closed, PHI-frei, PowerShell-only verification, Tests inklusive."
"433","TV05_01C-ADMIN-FUNNELS-CONVERGENCE ÔÇö Clinician/Admin Funnels: API+UI auf Catalog/V2 vereinheitlichen","CLOSED","2026-01-02T12:51:27Z","2026-01-02T15:42:09Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/433","","","
Ziel: Admin/Clinician Funnels sollen dieselbe Source of Truth verwenden wie Patient /api/funnels/catalog (Pillars/Catalog/Versions). Keine gemischten Modelle mehr.

Acceptance Criteria

 /api/admin/funnels liest aus funnels_catalog (+ pillar) und liefert stabile IDs/Slugs.

 Admin/Clinician Detail (z. B. /api/admin/funnels/[id] bzw. besser slug-basiert) liest aus funnel_versions.manifest (oder ├╝ber eine klare Adapter-Schicht).

 UI-Linking ist konsistent: Liste ÔåÆ Detail funktioniert ohne ÔÇ×Ghost IDsÔÇ£.

 Fehlersemantik:

ÔÇ×not foundÔÇ£ ÔçÆ 404

ÔÇ×unauthÔÇ£ ÔçÆ 401

ÔÇ×forbidden roleÔÇ£ ÔçÆ 403

Keine 500er f├╝r erwartbare Zust├ñnde.

 Tests f├╝r list+detail + RBAC.

Verification (PowerShell)

npm test
npm run build
# minimal smoke:
# - clinician funnels page loads
# - open a funnel detail"
"434","TV05_01D-TIERS-TO-PILLARS-CONTRACT ÔÇö ThomasÔÇÖ 3-Tier Journey als deterministischer Contract (Tier Ôåö Pillars/Funnels)","CLOSED","2026-01-02T12:52:05Z","2026-01-02T16:35:39Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/434","","","

Ziel: Das Thomas-Konzept (Tier 1/2.5/2) wird im Produkt als konfigurierbarer, versionierbarer Contract abgebildet (ohne schon die ganze Ops-UI zu bauen).

Scope (MVP)

Ein ÔÇ×Program TierÔÇ£ Contract (JSON/TS + Validierung), der pro Tier definiert:

aktivierte Pillars

erlaubte/empfohlene Funnels (slugs + version constraints)

(optional) minimaler ÔÇ×Schedule SkeletonÔÇ£ (Calls/Nurse Touchpoints als placeholders)

Seeds / default config: Tier 1 (Essential) initial nur die v0.5 Stress/Resilienz-Flows.

Dokumentation: wie Tier-Konfig sp├ñter in V05-Issues (Triage/Nurse/Settings) erweitert wird.

Acceptance Criteria

 Contract + Validator + Beispielkonfiguration eingecheckt

 Catalog API kann optional ÔÇ×tier=ÔÇªÔÇ£ filtern (nur wenn trivial; sonst nur Contract liefern)

 Keine PHI/PII

 Tests

Warum das wichtig ist: ThomasÔÇÖ SOP ist Tier-getrieben 

Patient Journey Rhythmologicum ÔÇª

, w├ñhrend eure Plattform-Module ├╝ber Pillars/Funnels organisiert sind 

TV05_CLEANUP_AUDIT_ISSUE_MAP

. Ohne diese Br├╝cke bleibt die S├ñulenlogik ÔÇ×technisch daÔÇ£, aber nicht als Programmlogik steuerbar."
"439","TV05_03 Healthcheck","CLOSED","2026-01-02T18:42:10Z","2026-01-02T19:33:01Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/439","","","This section details on the original issue you should resolve

<issue_title>TV05_03-HEALTHCHECK ÔÇö Environment Self-Check Endpoint (Supabase URL/Keys/Project)</issue_title>
<issue_description>

Problem
Fehlerbilder wie ÔÇ£Invalid API keyÔÇØ f├╝hren zu 500ern und sind schwer zu debuggen; DB cleanup l├Âst das nicht. Ein deterministischer Env-Self-Check reduziert Diagnosezeit massiv.

Ziel
GET /api/health/env (server-only, admin-gated) pr├╝ft:

Env vars vorhanden (SUPABASE_URL, anon/service role falls genutzt)

Plausibilit├ñtschecks (Format, kein Whitespace)

Optional: ÔÇ£can query pillars via authenticated server clientÔÇØ (ohne PHI; nur existence check)

Acceptance Criteria

401/403 korrekt.

JSON Output enth├ñlt checks[] mit pass/fail + message (keine Secrets).

Bei Fail: konkrete Hinweise (z. B. ÔÇ£service role key missing/invalid formatÔÇØ).

Tests f├╝r gating + redaction.

Verify (PowerShell)

npm test
npm run build</issue_description>"
"448","V05-FIXOPT-01 ÔÇö Fix & Optimize: Patient Landing + Catalog Consistency + Broken Funnel Links + Post-Assessment Content/Results","CLOSED","2026-01-03T11:36:36Z","2026-01-03T12:54:24Z","https://github.com/adaefler-art/rhythmologicum-connect/issues/448","","","## GitHub Issue: V05-FIXOPT-01 ÔÇö Fix & Optimize: Patient Landing + Catalog Consistency + Broken Funnel Links + Post-Assessment Content/Results

### Summary

Mehrere patient-facing UX/Flow-Probleme in v0.5.x f├╝hren aktuell zu:

* falschem Post-Login Entry,
* inkonsistenter Katalog-/Pillar-Kategorisierung,
* ÔÇ£totenÔÇØ Funnel-Detailseiten (404),
* und 404s nach Abschluss des Stress-Fragebogens (Content/Result-Aufl├Âsung).

Ziel: **Deterministisch konsistenter Patient-Funnel-Flow** (Catalog ÔåÆ Funnel Detail ÔåÆ Questionnaire ÔåÆ Result/Report), ohne Request-Spam, mit sauberen HTTP-Semantiken und fail-closed UX.

---

## Context / Guardrails

* PowerShell-only Verify
* No PHI/secrets in logs; keine Roh-Errors/IDs+Patientendaten-Kombos
* DB metadata (pg_*/information_schema) nur via SECURITY DEFINER RPC (falls ├╝berhaupt n├Âtig)
* Determinism: Slugs/Keys/Counts nur via Registry/Seeds, keine Hardcodes
* Auth-first / RBAC-first bei schreibenden Endpoints
* HTTP semantics: 401 unauth-first; 404 vs 403 korrekt; 422 f├╝r Domain-Validation; optional: 413/415 etc. wo passend

---

## Observed Issues

### A) Post-Login Landing ist falsch

* Ist: nach Login landet Patient auf `/patient/assessment`
* Soll: Patient landet auf `/patient/funnels` (Katalog / Pillar-Gruppierung)

### B) Katalog-Kategorisierung inkonsistent (ÔÇ£Weitere AssessmentsÔÇØ)

* Assessments wie ÔÇ×Cardiovascular Age AssessmentÔÇ£, ÔÇ×Heart Health NutritionÔÇ£ tauchen unten separat auf und nicht in Pillar-Kategorien.
* Erwartung: Funnels sind deterministisch Pillars zugeordnet oder bewusst als ÔÇ£Unkategorisiert/Coming soonÔÇØ markiert.

### C) Broken Funnel Detail (404) f├╝r mehrere Slugs

Repro/Observed 404:

* `/patient/funnel/cardiovascular-age`
* `/patient/funnel/heart-health-nutrition`
* `/patient/funnel/sleep-quality`

Console:

* `GET /api/funnels/<slug>/definition 404`
* `GET /api/funnels/<slug>/content-pages 404`

Erwartung: Kein ÔÇ£toter LinkÔÇØ aus Katalog. Entweder verf├╝gbar (200) oder explizit nicht verf├╝gbar (disabled/coming-soon + saubere Detail-UX).

### D) Stress Assessment: nach Fragebogen 404 bei Content/Result

Nach Abschluss von `stress-assessment`:

* `GET /api/content/resolve?funnel=stress-assessment&category=intro 404`
* `GET /api/funnels/stress-assessment/content-pages 404`
* UI: ÔÇ£Fehler beim Laden der Ergebnisse.ÔÇØ

Erwartung: deterministische Result/Report-Ansicht oder ÔÇ£Content noch nicht verf├╝gbarÔÇØ-UX (ohne 404-Spam).

---

## Goals

1. Patient Login f├╝hrt deterministisch zu `/patient/funnels`.
2. Katalog listet nur Funnels, die tats├ñchlich startbar sind **oder** markiert sie explizit als nicht verf├╝gbar (coming soon/disabled).
3. Funnel Detail ist robust: keine Render-/Fetch-Schleifen; 404 wird in klare UX ├╝bersetzt.
4. Stress Assessment Post-Completion l├ñdt Result/Content stabil (keine unhandled 404s).

---

## Proposed Implementation (minimal-diff)

### 1) Post-Login Redirect vereinheitlichen

* Patient-Redirect nach Login auf `/patient/funnels`.
* Entscheidung:

  * **Preferred**: `/patient/assessment` redirectet auf `/patient/funnels` (302/redirect), um Doppelpfade zu vermeiden.
  * Alternative: `/patient/assessment` bleibt ÔÇ£Pilot ShortcutÔÇØ, aber nicht Default Landing.

### 2) Catalog Availability & Kategorisierung deterministisch machen

* Beim Erzeugen der Patient-Katalog-Response:

  * Funnels m├╝ssen entweder:

    * `AVAILABLE` (startbar) sein **nur wenn** Definition (und ggf. Content) existiert, oder
    * `COMING_SOON/NOT_AVAILABLE` explizit markiert (UI zeigt disabled), oder
    * gar nicht ausgeliefert werden.
* Pillar-Zuordnung:

  * Jeder Funnel hat validen `pillar_key` aus Registry **oder** expliziten `UNCATEGORIZED` Bucket (mit PHI-free Diagnose/Warnung).
* Keine stillen ÔÇ£Weitere AssessmentsÔÇØ ohne belastbaren Backend-Status.

### 3) Funnel Detail: Gate by Definition, handle 404 cleanly

* Client:

  * `/definition` ist Gate; wenn 404 ÔåÆ zeige ÔÇ£Nicht verf├╝gbarÔÇØ UI + CTA zur├╝ck zum Katalog.
  * `/content-pages` nur fetchen, wenn Definition erfolgreich geladen wurde.
  * Keine retries/render-loops.
* Server/Routes:

  * Falls `content-pages` optional: 200 mit `[]` statt 404.
  * Falls required: Catalog muss den Funnel als nicht verf├╝gbar markieren bis Content existiert.

### 4) Stress Assessment Result/Content Resolve contract stabilisieren

* `/api/content/resolve`:

  * Wenn Route fehlt: implementieren oder Client auf kanonischen Endpoint umstellen.
  * Wenn Content optional: 200 mit `content: null` + status field (versioned schema) statt 404.
  * Wenn Content required: UI zeigt ÔÇ£Content noch nicht verf├╝gbarÔÇØ statt generischem Fehler.
* `/api/funnels/stress-assessment/content-pages`:

  * Analog: optional ÔçÆ 200 mit leerer Liste statt 404; andernfalls Availability im Catalog korrekt.

---

## Acceptance Criteria

### AC-1 Landing

* Nach Patient-Login landet der User auf **`/patient/funnels`**.
* `/patient/assessment` ist **nicht** mehr Default Landing (Redirect oder klarer optionaler Shortcut).

### AC-2 Catalog Consistency

* Katalog zeigt keine startbaren Links zu Funnels ohne Definition.
* Funnels sind deterministisch kategorisiert:

  * in Pillar-Kategorien **oder** explizit als ÔÇ£Unkategorisiert/Coming soonÔÇØ (kein stilles Wegdriften).

### AC-3 Broken Funnels behoben (3 Slugs)

F├╝r `cardiovascular-age`, `heart-health-nutrition`, `sleep-quality` gilt:

* Kein unhandled 404-Fehlerzustand mehr.
* Entweder:

  * verf├╝gbar ÔçÆ Detailseite l├ñdt ohne console errors, oder
  * nicht verf├╝gbar ÔçÆ im Katalog disabled/coming-soon + Detailseite zeigt ÔÇ£Nicht verf├╝gbarÔÇØ.

### AC-4 Stress Post-Completion stabil

* Nach Abschluss von `stress-assessment`:

  * Result/Report l├ñdt **oder** es erscheint ein definierter ÔÇ£Content fehltÔÇØ-State.
  * Keine 404-Spam-Requests; keine Render-Schleifen.

### AC-5 Guardrails / Semantik

* 401 unauth-first bleibt erhalten; 404/403/422 korrekt.
* Keine PHI/secrets in Logs; keine raw error dumps.
* Determinism: Slugs/Keys/Enums aus Registry/Seed; keine UI-Hardcodes.

### AC-6 Tests

* Unit tests (table-driven) f├╝r:

  * Catalog availability mapping (AVAILABLE vs COMING_SOON vs hidden)
  * Funnel detail gating (bei 404 definition ÔåÆ kein content-pages call, ÔÇ£Not availableÔÇØ UI)
  * Content resolve ÔÇ£missing contentÔÇØ handling
* `npm test` und `npm run build` sind gr├╝n.

---

## Definition of Done

* Patient Landing korrekt
* Catalog liefert nur konsistente, deterministisch markierte Funnels
* Funnel Detail robust (keine dead links, kein request spam)
* Stress Assessment Abschluss f├╝hrt zu stabiler Result/Content UX
* Tests + Build gr├╝n, Dokumentation aktualisiert

---

## PowerShell Verify / Smoke

```powershell
npm test
npm run build
npm run dev
```

**Manual smoke checklist (Browser, narrow viewport):**

1. Login als Patient ÔåÆ landet auf `/patient/funnels`
2. Katalog:

   * die genannten Funnels sind entweder startbar & funktionieren, oder disabled/coming soon
3. Klick auf:

   * `/patient/funnel/cardiovascular-age`
   * `/patient/funnel/heart-health-nutrition`
   * `/patient/funnel/sleep-quality`
     ÔåÆ keine generischen 404-Fehlerzust├ñnde / keine console-spam loops
4. `stress-assessment` komplett durchf├╝hren ÔåÆ Ergebnis/Empty-State erscheint deterministisch, ohne 404 spam.

---

## Notes / Links

* Production URLs (Repro):

  * `/patient/assessment` (current landing)
  * `/patient/funnels` (expected landing)
  * `/patient/funnel/cardiovascular-age`
  * `/patient/funnel/heart-health-nutrition`
  * `/patient/funnel/sleep-quality`
"
